,0,maxtime,distance,mean_speed,energy,energy_to_dist,corankle,corhip,corknee
0,value,9.608,4.79358,0.4989154870940883,2753.34,574.3807342320354,0.5464500981270671,0.45057542005456647,0.6441032643063146
