,fit_1_std,fit_1_mean,fit_1_best,fit_2_std,fit_2_mean,fit_2_best
0,0.13146741688251495,-0.9602516293525696,-0.12768536806106567,0.13599784672260284,-0.9584393501281738,-0.06078881025314331
1,0.2774564325809479,-0.7584971785545349,-0.013210773468017578,0.3044481575489044,-0.6515219211578369,-0.0126875638961792
