,0,maxtime,distance,mean_speed,energy,energy_to_dist,corankle,corhip,corknee
0,value,12.906,7.615010000000002,0.5900364171703085,3674.88,482.58373922030296,0.5531108782185341,0.48237038126357945,0.8045121386733884
