,0,maxtime,distance,mean_speed,energy,energy_to_dist,corankle,corhip,corknee
0,value,4.0280000000000005,2.15246,0.5343743793445879,1189.66,552.6978433977868,-0.37581120972986004,0.6214401958063568,0.06387289549525052
