,0,maxtime,distance,mean_speed,energy,energy_to_dist,corankle,corhip,corknee
0,value,19.999,22.9876,1.1494374718735938,6222.71,270.69855052289057,-0.007375596669192901,0.8611843844421946,0.927477607737637
