hip,knee,ankle,fx,fy
7.01000000000000,5.06000000000000,3.37000000000000,0.180000000000000,0.710000000000000
6.69000000000000,5.20000000000000,3.67000000000000,0.420000000000000,1.31000000000000
6.43000000000000,5.44000000000000,3.95000000000000,0.410000000000000,1.28000000000000
6.35000000000000,5.79000000000000,3.96000000000000,0.420000000000000,1.16000000000000
6.45000000000000,6.16000000000000,3.93000000000000,0.490000000000000,1.12000000000000
6.64000000000000,6.48000000000000,3.77000000000000,0.530000000000000,1.23000000000000
6.84000000000000,6.73000000000000,3.60000000000000,0.470000000000000,1.14000000000000
6.99000000000000,6.87000000000000,3.46000000000000,0.400000000000000,0.950000000000000
7.01000000000000,6.81000000000000,3.33000000000000,0.340000000000000,0.780000000000000
6.91000000000000,6.54000000000000,3.21000000000000,0.280000000000000,0.670000000000000
6.76000000000000,6.14000000000000,3.01000000000000,0.260000000000000,0.580000000000000
6.64000000000000,5.73000000000000,2.80000000000000,0.250000000000000,0.600000000000000
6.55000000000000,5.34000000000000,2.66000000000000,0.250000000000000,0.690000000000000
6.49000000000000,4.99000000000000,2.62000000000000,0.310000000000000,0.810000000000000
6.49000000000000,4.73000000000000,2.66000000000000,0.390000000000000,0.930000000000000
6.54000000000000,4.60000000000000,2.76000000000000,0.420000000000000,1
6.64000000000000,4.61000000000000,2.89000000000000,0.300000000000000,0.990000000000000
6.80000000000000,4.70000000000000,3.01000000000000,0.280000000000000,0.900000000000000
7,4.84000000000000,3.11000000000000,0.290000000000000,0.760000000000000
7.18000000000000,4.97000000000000,3.27000000000000,0.310000000000000,0.650000000000000
7.26000000000000,5.02000000000000,3.47000000000000,0.340000000000000,0.620000000000000
7.32000000000000,5.01000000000000,3.57000000000000,0.400000000000000,0.650000000000000
7.43000000000000,5.04000000000000,3.60000000000000,0.460000000000000,0.640000000000000
7.55000000000000,5.09000000000000,3.60000000000000,0.520000000000000,0.590000000000000
7.63000000000000,5.08000000000000,3.63000000000000,0.570000000000000,0.580000000000000
7.69000000000000,5.03000000000000,3.76000000000000,0.570000000000000,0.770000000000000
7.75000000000000,5.02000000000000,4.01000000000000,0.540000000000000,1.20000000000000
7.76000000000000,5.17000000000000,4.49000000000000,0.500000000000000,1.75000000000000
7.66000000000000,5.51000000000000,5.04000000000000,0.580000000000000,2
7.41000000000000,5.95000000000000,5.41000000000000,0.530000000000000,1.64000000000000
7.11000000000000,6.36000000000000,5.29000000000000,0.320000000000000,1.04000000000000
6.84000000000000,6.49000000000000,4.64000000000000,0.150000000000000,0.560000000000000
6.66000000000000,6.33000000000000,4.22000000000000,0.0500000000000000,0.250000000000000
6.44000000000000,5.94000000000000,4.74000000000000,0.0100000000000000,0.0900000000000000
6.10000000000000,5.55000000000000,5.55000000000000,0,0.0200000000000000
5.70000000000000,5.60000000000000,5.78000000000000,0,0
5.44000000000000,6.14000000000000,5.61000000000000,0,0
5.31000000000000,6.95000000000000,5.47000000000000,0,0
5.25000000000000,7.81000000000000,5.36000000000000,0,0
5.29000000000000,8.62000000000000,5.08000000000000,0,0
5.33000000000000,9.21000000000000,4.64000000000000,0,0
5.24000000000000,9.54000000000000,4.28000000000000,0,0
5.15000000000000,9.63000000000000,4.03000000000000,0,0
5.21000000000000,9.46000000000000,3.91000000000000,0,0
5.38000000000000,8.94000000000000,3.93000000000000,0,0
5.54000000000000,8.02000000000000,4.03000000000000,0,0
5.68000000000000,6.68000000000000,4.09000000000000,0,0
5.90000000000000,5.11000000000000,4.01000000000000,0,0
6.23000000000000,3.72000000000000,3.77000000000000,0,0
6.51000000000000,3.20000000000000,3.38000000000000,0,0
6.70000000000000,3.44000000000000,3.13000000000000,0,0
