hip,knee,ankle,fx,fy
15.7300000000000,3.74000000000000,-0.570000000000000,0.0600000000000000,0.580000000000000
14.6900000000000,5.96000000000000,-2.83000000000000,-0.220000000000000,2.60000000000000
13.5200000000000,8.33000000000000,-5.27000000000000,-0.850000000000000,4.69000000000000
12.4900000000000,10.8800000000000,-6.46000000000000,-1.28000000000000,6.62000000000000
11.6000000000000,13.3900000000000,-5.91000000000000,-1.47000000000000,8.01000000000000
10.5500000000000,15.3100000000000,-4.18000000000000,-1.52000000000000,9.03000000000000
9.14000000000000,16.2000000000000,-2.19000000000000,-1.43000000000000,9.67000000000000
7.54000000000000,16.2000000000000,-0.460000000000000,-1.26000000000000,9.81000000000000
6.06000000000000,15.7500000000000,0.960000000000000,-1.08000000000000,9.61000000000000
4.77000000000000,15.0700000000000,2.13000000000000,-0.910000000000000,9.23000000000000
3.50000000000000,14.1600000000000,3.07000000000000,-0.750000000000000,8.87000000000000
2.19000000000000,13.1000000000000,3.79000000000000,-0.640000000000000,8.64000000000000
0.940000000000000,12.0400000000000,4.35000000000000,-0.560000000000000,8.52000000000000
-0.160000000000000,11.1000000000000,4.84000000000000,-0.470000000000000,8.50000000000000
-1.20000000000000,10.2800000000000,5.34000000000000,-0.360000000000000,8.53000000000000
-2.27000000000000,9.54000000000000,5.84000000000000,-0.250000000000000,8.62000000000000
-3.34000000000000,8.93000000000000,6.29000000000000,-0.210000000000000,8.71000000000000
-4.35000000000000,8.47000000000000,6.71000000000000,-0.110000000000000,8.80000000000000
-5.24000000000000,8.23000000000000,7.16000000000000,0.0200000000000000,8.92000000000000
-6.07000000000000,8.21000000000000,7.66000000000000,0.160000000000000,9.10000000000000
-6.89000000000000,8.36000000000000,8.11000000000000,0.330000000000000,9.33000000000000
-7.69000000000000,8.71000000000000,8.43000000000000,0.530000000000000,9.59000000000000
-8.43000000000000,9.33000000000000,8.56000000000000,0.760000000000000,9.85000000000000
-9.12000000000000,10.2500000000000,8.46000000000000,0.990000000000000,10.0100000000000
-9.77000000000000,11.5300000000000,8.03000000000000,1.22000000000000,9.99000000000000
-10.3900000000000,13.2100000000000,7.14000000000000,1.44000000000000,9.63000000000000
-10.9300000000000,15.4700000000000,5.55000000000000,1.59000000000000,8.74000000000000
-11.2700000000000,18.5400000000000,3.06000000000000,1.53000000000000,7.14000000000000
-11.0500000000000,22.7400000000000,-0.340000000000000,1.23000000000000,5
-9.95000000000000,28.3200000000000,-4.47000000000000,0.800000000000000,2.97000000000000
-7.96000000000000,35.0500000000000,-8.91000000000000,0.360000000000000,1.42000000000000
-5.27000000000000,42.2800000000000,-13.1200000000000,0.110000000000000,0.560000000000000
-2.23000000000000,49.1200000000000,-16.2700000000000,0.0200000000000000,0.140000000000000
0.860000000000000,54.8900000000000,-17.5500000000000,0,0.0300000000000000
3.80000000000000,59.1400000000000,-16.6400000000000,0,0
6.45000000000000,61.7100000000000,-14,0,0
8.84000000000000,62.5500000000000,-10.4800000000000,0,0
11.0400000000000,61.7700000000000,-6.91000000000000,0,0
13.0600000000000,59.5200000000000,-3.81000000000000,0,0
14.8000000000000,55.9600000000000,-1.34000000000000,0,0
16.2000000000000,51.2600000000000,0.510000000000000,0,0
17.2700000000000,45.5700000000000,1.59000000000000,0,0
18.0700000000000,39.1000000000000,1.72000000000000,0,0
18.5300000000000,31.9900000000000,1.11000000000000,0,0
18.5500000000000,24.4400000000000,0.250000000000000,0,0
18.1700000000000,16.9100000000000,-0.340000000000000,0,0
17.5500000000000,10.1300000000000,-0.450000000000000,0,0
16.8800000000000,4.98000000000000,-0.190000000000000,0,0
16.3000000000000,2.11000000000000,0.140000000000000,0,0
15.9000000000000,1.73000000000000,0.0400000000000000,0,0
15.5300000000000,3.21000000000000,-0.890000000000000,0,0
