LGRF_GRFx,LGRF_GRFy,moments_ankle_l,moments_ankle_r,moments_hip_l,moments_hip_r,moments_knee_l,moments_knee_r,RGRF_GRFx,RGRF_GRFy,act_bifemlh_l,act_bifemlh_r,act_glut_max_l,act_glut_max_r,act_med_gas_l,act_med_gas_r,act_psoas_l,act_psoas_r,act_soleus_l,act_soleus_r,act_tib_ant_l,act_tib_ant_r,act_vas_int_l,act_vas_int_r,angles_ankle_l,angles_ankle_r,angles_hip_l,angles_hip_r,angles_knee_l,angles_knee_r,angles_trunk,velocities_ankle_l,velocities_ankle_r,velocities_hip_l,velocities_hip_r,velocities_knee_l,velocities_knee_r,velocities_trunk
463.0909595207323,1491.9696295082956,71.35612112726504,66.29797883728553,4.9943403237372195,81.86216128399992,40.03739892725396,33.101893484851196,441.9487724367725,1598.5796859180566,0.5867446444369193,0.5980816614216095,0.3722176298465539,0.5808257153269913,0.2813205849937874,0.26563688272663544,0.3960614149523999,0.03433524478943783,0.28668949047606984,0.2744414481299698,0.18523556018106369,0.1916580757589965,0.014180158816951682,0.09719738078890733,-0.21349678271049166,-0.20924711599176848,-0.03833503223671912,-0.032227830369947245,0.10397503879167308,0.09206087133983004,0.2082709147440782,-4.636809974051026,-3.7108342097194047,-2.6567208129036692,-1.1114299081490773,4.729060522784392,1.7367436503055445,0.2082709147440782
486.7117761574161,1487.0198508041665,83.86313367134196,78.01584391400422,95.64058649112567,142.25400748573028,54.9217459192479,50.95511619423485,557.9493181877532,1860.9751304182607,0.8479716579688871,0.8521423187299866,0.7690514796577799,0.8457942028746724,0.3562986349449959,0.33795721280441154,0.40039693425456735,0.0305866903858594,0.415433553066576,0.3986430651048735,0.09053488443787533,0.09431237679510902,0.01153779643944843,0.10603121546724632,-0.24557282177317996,-0.2313341620851125,-0.06518856466673395,-0.038582931399832966,0.1540055560769916,0.10273876958652267,0.21109478632031148,-1.9798879789393042,-0.9763580371051905,-2.436631915907386,-0.021203843137217182,4.954109396094031,0.3440936640428244,0.21109478632031148
288.2223504973789,992.5537105148295,87.11813653350792,82.04664623804709,122.10878034880676,156.0181228198833,60.22042413580179,64.14825470281778,495.9762890255511,1673.3409483001071,0.7439362574357747,0.7705250291759757,0.5643236305441799,0.7045172979250638,0.4286102772996186,0.4179126204378778,0.4174664322015685,0.0505355853341776,0.6335349023978697,0.5878880603371925,0.03962714712030585,0.041016809781334776,0.010565724054496748,0.11464941602645976,-0.2506972719059413,-0.22679411421849266,-0.08033056965401604,-0.02671243894285649,0.196275738432538,0.09376388714187896,0.2065684382301723,0.5837847532355611,1.5803347156030656,-0.5720275998912921,2.2904448968930313,3.4186850387327716,-2.0013294944790094,0.2065684382301723
121.18942644941444,528.8447647672352,86.59464905390827,81.93791364628623,-16.882353510704135,-8.625447749718504,46.299203900945216,64.46764949711077,357.6089879514962,1157.7469265196053,0.3066762802177568,0.3164577676011354,0.21392478642700696,0.3060903083760376,0.4642366025049625,0.4888566510235949,0.7812891578850676,0.6396149601498942,0.8563285337322937,0.7982472464287621,0.02089924606500849,0.021410475689258367,0.010208118778693608,0.11532361505472565,-0.2371089550359697,-0.2016717013459416,-0.07958557661927587,0.003787777682129615,0.22587284727889795,0.06686217573327556,0.19407815412477655,1.6753081043309748,2.884925751958145,0.015250397395638604,2.975479175779725,3.182557373770767,-2.448937615477917,0.19407815412477658
123.17056495742882,499.34352343515195,84.22565964554308,80.25576415360963,-85.77275979372234,-134.34654615174634,26.53412863148925,33.70945039019944,110.60930093319351,503.86391252396936,0.1458167518755854,0.1494151628851508,0.08501979687149792,0.1595166886603421,0.4477656294962101,0.5357532318187501,0.9195407128454696,0.8674216461922866,0.9471461787236376,0.9250603479687342,0.014009611779792652,0.014197682799691145,0.010076562681645024,0.10314227633911267,-0.21740388448864087,-0.17471031340106902,-0.09458014774150572,0.016512832255314976,0.2738606129453333,0.06282713975414476,0.1852497382357597,2.3658510148517053,2.2950832001523427,-3.085962463499306,-0.48533340477052017,6.381094165935519,1.6425215829379904,0.1852497382357597
3.305769765466636e-40,472.4832463113442,76.28694574611713,79.94001924934634,-57.03476233490224,-77.40857613609151,14.809074412520015,20.14207637665136,1.3647222302588543e-85,528.5536260641054,0.15506499683550334,0.15873950634497086,0.0392260182078332,0.15311701395463442,0.41341275136811945,0.5759602567139117,0.7452842491693291,0.5495823173228573,0.9805561633532504,0.9643730200816294,0.011475053923831168,0.011544241394114021,0.01002816584003187,0.09639188572171203,-0.18490302635391154,-0.15995595801153298,-0.14525173346932913,-0.01030798859071217,0.35556221460998993,0.10462053397769412,0.18786507145865566,4.160793365462462,1.116278857238917,-6.470324621223905,-4.204558304211186,9.352440595234768,5.866070813874691,0.18786507145865564
4.3556836944071237e-153,408.9755947815558,61.95068209145923,79.43639248228604,74.70644931018637,96.37503626100857,24.563225396457014,26.62874157526581,-1.289749515841915e-232,580.5822945122386,0.6596045873093342,0.6667130128512792,0.4987632794610021,0.6556932065228102,0.3736293621597768,0.6026070878354349,0.5288690387093468,0.220135797429108,0.9928470008725367,0.9448717810107404,0.010542642875570964,0.010568095563924379,0.010010361649957882,0.10600047404212716,-0.1299618746886533,-0.14500305454805654,-0.21696924465692055,-0.057876292443744384,0.4531163069094638,0.16746903145526373,0.1971924806133236,6.5225790058899005,1.971596128997749,-7.147826956862419,-4.49449458805782,9.53025135125185,5.831750637345867,0.1971924806133236
-1.1214380988457357e-244,322.84676667628594,45.41659175315073,76.6439554000765,172.46552675667857,185.87891702813823,40.01188391707353,37.020310649062466,-0.0,592.1259773919239,0.8550588045323687,0.8773905722844992,0.6569484544947589,0.8733366121853408,0.2985862896236975,0.5741757036632728,0.44925413078161697,0.09893888944513264,0.9973685587398096,0.9379101799922916,0.010199627153153614,0.01020899067370248,0.010003811837906969,0.12147237542471002,-0.058768232369336,-0.12017803534108468,-0.2744139587873726,-0.08477780941448257,0.5343176743517577,0.20567662944628468,0.20041401433470565,7.2493659085709625,2.7848630794586606,-4.2610498789148465,-0.8559252799965333,6.766681558385779,1.8671231659191934,0.20041401433470563
6.783254712994331e-169,207.06603529571086,33.71767080150731,75.18709584614838,83.9105053105643,128.28248316758604,38.40583347312153,41.257022022734425,-9.735051463130241e-289,561.2643869847406,0.4301736504356883,0.4896917573808109,0.26361349935014017,0.4770373926581999,0.20018367385999147,0.49348647021335296,0.5288925684775077,0.2756682919224195,0.9917649134303907,0.9717427711656784,0.01007343872168163,0.010076883368207315,0.010001402296725307,0.14587083759281086,0.010940831164642412,-0.09052887498879268,-0.2994131407310979,-0.07009473983943583,0.5884319544572173,0.20013329061807908,0.1902444641957913,6.834208062817916,3.054584386269682,-1.3629292206184251,3.0827533316315354,4.604542615078477,-2.232625615092715,0.1902444641957913
1.5477194523351303e-103,120.02727008106943,24.45123051244501,74.96023892288258,-37.92459451276368,-90.55496861470844,15.943599141996698,28.77028177121394,2.8782218465740315e-139,492.9235492693987,0.19124884395431835,0.2131443356417606,0.1032992084570856,0.22240456329847488,0.12515283671738406,0.4074239504758263,0.8244027080642706,0.7335332101912031,0.8649954252584393,0.9894284657242979,0.010027016600538063,0.010028283815394792,0.010000515876224369,0.1634013013899753,0.08450046861944532,-0.06041542416140756,-0.31067891816722115,-0.03514094301563545,0.6323102990283522,0.1746056161341158,0.17314832022060836,8.110060108532046,2.907343694199607,-1.4796971881955723,3.0262949866092863,4.5251395533758565,-1.9183464161698638,0.17314832022060836
3.245558159581311e-123,3.1433635978446255e-152,9.604715333716197,72.8762068239023,-54.634746321047174,-173.26542160368615,0.6760630426664864,9.653223019133714,3.963019779333577e-151,478.52258442357163,0.12304171191694505,0.11140820592073844,0.1261477582022336,0.12873036306161142,0.07727178181152877,0.3707329085983858,0.9339741339431554,0.9019723315063616,0.44474175266429744,0.9731813186531632,0.20446199831870546,0.010010405035769169,0.03171140651258705,0.14664963252069715,0.18320092107045796,-0.03538525254812469,-0.33871617581676094,-0.025216008969429184,0.6828688264966809,0.1798487690854895,0.16232514694867992,11.933390792229687,2.1403687780723395,-3.978842523324755,-0.9007285924404542,5.46784885800522,2.7824819936891343,0.16232514694867992
-1.7612912845101257e-223,-1.9726416285610703e-223,-11.851587570909915,68.98957497624647,-25.82137425090295,-96.33257887715028,-10.074273555738774,-6.214359625560758,-0.0,510.1961437348619,0.09755096275008576,0.07398157085246004,0.17633743350693865,0.09426954646487534,0.055079293047779324,0.3901311750949475,0.9757104363852336,0.6531105025607896,0.17855908888525185,0.931180686955466,0.3750104031021707,0.010003827799517428,0.04840486681253062,0.1422502421661364,0.31542809863092536,-0.015227574718831828,-0.3891318069173388,-0.05321961272887685,0.7407840487663171,0.22964001423371624,0.1616472002035004,9.75525356572321,2.05178881007631,-5.661910457105512,-4.005452691240433,5.910701247208716,6.337291295929026,0.1616472002035004
-1.9209892785440793e-223,-1.6170383856421521e-223,-7.335253588365395,63.42780894516289,-5.236162547584328,33.81387355787084,-13.91923395411667,-15.855667653463454,-0.0,540.5273902647174,0.08529660944382507,0.4215281797851829,0.2380117126351088,0.397735783563588,0.046915130667164164,0.4090132665463972,0.9910643677955832,0.2582214123494964,0.08063593510420665,0.8899312123419953,0.4629919188039801,0.010001408168923195,0.054546049175353696,0.17129915661945622,0.2864423149353947,0.00927227401437962,-0.4470939690746288,-0.0981124309904476,0.7973744829802341,0.2970696090277756,0.16580013459241014,-12.722974818046406,2.82746017686289,-5.660786563591314,-4.446242367143763,5.2678036108723125,6.537342254729794,0.16580013459241014
1.729667729469631e-223,1.777691777838333e-223,11.461865153279385,57.00509661970442,6.802474583193074,142.4605967898819,-14.992421199714448,-17.075481628426914,-0.0,551.7243793672612,0.07975709490313614,0.7103447587241408,0.3090429016198386,0.6656671644354262,0.04391170254207837,0.3675890187518571,0.9967127646890558,0.1129498040034682,0.04461201244664178,0.8713966550267515,0.4915115882548359,0.010000518036385369,0.056805264385670476,0.2121613172967939,0.17015735613476268,0.039480095063392895,-0.4973352277827709,-0.13290577926082758,0.8405847373882401,0.349818656884066,0.1679671644798187,-4.994748105130259,3.0189398394070075,-4.365243422777887,-2.397608638354143,3.43282116916821,3.9452729787449736,0.1679671644798187
-8.82480367886773e-224,-2.8687830641464777e-224,-3.99153015247124,53.61797613788116,11.667097578694513,121.74135030476437,-14.811102177581635,-26.49747485237793,-0.0,552.4732780834249,0.07762301821012024,0.4249826260163359,0.389678976796503,0.3918091245223214,0.042806803355384816,0.2838225482786496,0.9987906932672688,0.09353620589555013,0.03135955519174325,0.8598324481796286,0.5078073605199852,0.01000019057500585,0.057636383008951735,0.2779118147761966,0.19199794444208665,0.06588213674764502,-0.5308843538382689,-0.13999366305625466,0.8637375304231658,0.3699362137604678,0.16350792739304054,3.2058733802415307,2.2148092361773535,-2.515198959384235,0.6483353742954834,1.4496025085281028,0.5024065131344901,0.16350792739304054
-1.220274206513119e-223,-8.581590677795892e-224,-4.490080345241903,54.758449560484934,7.5097081891841935,-14.143794879290711,-13.122670601064456,-34.16417310833677,-0.0,522.8414778994248,0.07699002952017459,0.1893391199628177,0.4773686903218837,0.1910507855250909,0.042400333374302684,0.20930896047564806,0.9995551210087741,0.5758820530517083,0.026484245195532875,0.8210907844930256,0.5107536773529046,0.010000070108611871,0.05794213467856162,0.3606511912927584,0.16502687048217254,0.0829468710299519,-0.5479296582742141,-0.12193302284305545,0.8694980908893005,0.3625142698489413,0.1529025683513333,-7.935169718351842,1.3835243055208835,-1.213500420058189,2.4009430481851393,-0.055840698612197315,-1.370831193963029,0.1529025683513333
5.425951933109346e-225,-1.5741802754413386e-224,1.268874260655977,56.17553466847917,10.095664761300398,-148.26586728452222,-9.124557863023867,-42.091199342897795,-0.0,478.50391726965375,0.07673475771764197,0.10265086128703786,0.5565727074207409,0.1171960414934038,0.04225080167086585,0.16943344649928954,0.9998363377963888,0.8439753749720837,0.0246907218298598,0.76445073829319,0.4917102934237729,0.029819907953647508,0.05805461424682809,0.4047976737756566,0.061524444259707836,0.09639618509644386,-0.5592590583229645,-0.10099602006502917,0.8630523843466119,0.35227673856356473,0.14185213939044009,-10.621745047627085,1.4683476487870744,-1.2455307320454745,1.4801549476026465,-1.0659855538810437,-0.3583107116766904,0.14185213939044009
2.993228106134284e-224,2.252675733980053e-224,2.2775356133634475,52.40561375644626,36.73023622828397,-177.8940236483057,-4.944009831600303,-62.30410958235735,-0.0,472.8809377153223,0.0769798865684671,0.07075992306679932,0.6299282618240339,0.09002630576258196,0.04219579184151735,0.16258759805770898,0.9999397920281082,0.8996408565215298,0.02403091917924759,0.7279362305176935,0.4743207436033177,0.05684278050713184,0.05809599331035325,0.39850778253928415,-0.017364367457857452,0.1148775686220004,-0.5750772484171345,-0.098350945639648,0.8476738672399647,0.3616361439449975,0.13579335853573932,-5.418261206594701,2.212314266132193,-1.832285359478103,-0.7323648017516088,-1.9576726107722875,1.979861752547274,0.13579335853573932
5.043300780778495e-225,2.2881377234598913e-224,1.0305466148853828,44.302445908427536,65.93842419284367,-112.38554615786612,-1.7028813506020413,-95.64725653356994,-0.0,516.7011180502681,0.07787873414413847,0.05902789819376963,0.7260655921418666,0.08003111486583528,0.04217555484874782,0.1721915255598236,0.9999778507271452,0.5225535424993588,0.0237881912590211,0.7219740492368609,0.4581041591872035,0.0671080965007958,0.05811121582275305,0.422429019443014,-0.04690763912760376,0.14196340446622854,-0.5935196454455731,-0.11310180841258625,0.8209792409647428,0.3881751791066573,0.13464264113750207,-1.346927186356657,3.0590375018776927,-1.6806783364734512,-1.763688128673474,-3.3518475749990673,2.8271265439666626,0.13464264113750207
-2.418564206037376e-224,-5.5814189977179326e-226,-0.7136621938656083,36.99454659221953,73.24808355870974,-30.734909423382817,1.8042614296960169,-116.77636382404509,-0.0,561.1378106669979,0.07908814364557909,0.13123506990884368,0.8360795213434203,0.12318639672223095,0.042168110075830746,0.16867049201288312,0.99999185173881,0.21019214139217,0.023698896655455704,0.7172583106201456,0.4273235093231173,0.06969207331331077,0.05811681587160094,0.523367805670779,-0.05365471224605031,0.17254550073434866,-0.6042780010382487,-0.12656560117440488,0.7771248972597236,0.4104547184449996,0.13403562557461615,-0.6722014828985587,2.8842537349050845,-0.44398293823222357,-0.7207369299977728,-5.282769673224386,1.4440128889748327,0.13403562557461615
-7.238263858640452e-225,-1.7178209290998441e-224,-0.3774065632613697,33.63454771614488,37.33641347774663,-11.009494584271676,5.144767716299733,-120.2537624368149,-0.0,578.8626724475789,0.08039396089478923,0.09246116323293764,0.918943802825264,0.09613345155672842,0.0421653712973129,0.1402173406673892,0.9990708877106942,0.1885595904013971,0.02366604701118472,0.6829645609760645,0.3874752273708921,0.0893814693516225,0.05811887601415393,0.6581871630344792,-0.06660922115855551,0.1952594962759428,-0.5995572377822795,-0.12173018434509256,0.7135660955776141,0.4109668917436052,0.1300112253923136,-1.6634403709196166,1.6263735824240677,1.1774607632243361,1.5005161020752722,-7.144778809121233,-1.1021764613500795,0.1300112253923136
3.150740232269892e-224,-3.407581702637152e-224,0.4979876186221981,35.57696271008421,-25.329949247185677,-82.14611132381293,7.782313270192418,-101.47687792871012,-0.0,513.6952937884895,0.08154853067634751,0.06701135044437417,0.9034617142326972,0.0822778150685155,0.0421643637575686,0.1093378976923134,0.9884702911882582,0.5585745047360418,0.023653962309199108,0.6159470746010335,0.3550650810868595,0.13602046642754936,0.05811963389781907,0.764981849516259,-0.07854866921189295,0.20317495758661644,-0.5836205286371874,-0.0984848540516504,0.6374611584138378,0.3902819031803727,0.12314172077859074,-0.42136529085637364,0.26016966678268916,1.6673331192251784,2.695373904401305,-7.717525555510529,-2.5776077144988307,0.12314172077859076
2.0949052009831707e-224,-6.0236488565133495e-224,-0.8229593657029914,38.66759670070344,-35.411530013713445,-172.60272686205428,9.452743644949779,-87.96892408871105,-0.0,445.0486446471122,0.0825677115925509,0.05764887598168665,0.8075448559505762,0.07718060496866475,0.042163993103952926,0.09356507810305162,0.9836026261722316,0.7066004771168756,0.023649516590298545,0.5487298783605283,0.33471024318470005,0.1895028165710625,0.058119912707982425,0.7604782575003615,-0.0706172176256113,0.20444616535215834,-0.5718183313493037,-0.07527994013440673,0.5642522390319519,0.3661873005078262,0.11875291345358095,1.503196697960854,0.18650135733092044,0.6049434437810364,1.702391948873741,-6.854658342632103,-1.951968146305716,0.11875291345358097
-1.8823658803881003e-224,-7.807021091933165e-224,-2.4794872576140943,38.18188801554743,-6.543750900132952,-97.8090221947011,10.499955988933849,-87.73730509934704,-0.0,466.317421569446,0.08369047026768983,0.09622341456423587,0.736975180389023,0.10925152881021807,0.0421638567482005,0.09498333368832793,0.9865219046472428,0.3660462493643257,0.02364788110282281,0.5178257998719421,0.3223300853005814,0.2165791168923338,0.0581200152764399,0.6885829000634378,-0.06265201882944206,0.20974383906702895,-0.573471926929281,-0.06741756802267324,0.5021032167574484,0.35354120415869905,0.12072587723834717,-0.4105690680997129,0.8168680748235624,-0.6411075401532296,0.28262303926901433,-5.797855828283516,-0.9812504973639169,0.12072587723834718
2.8941722274380524e-224,-1.3021525184372003e-224,0.9801959038503832,36.436170265907236,31.331309406978068,7.557882715195184,12.129268489924565,-72.78093002947713,-0.0,509.96279711957084,0.08486203838926315,0.4679665602476791,0.7391955493327851,0.4644536486601704,0.0421638065856911,0.1082655312571236,0.9809228941972348,0.15261659237256742,0.02364727944022989,0.5301404619017698,0.3145489568134132,0.21032507007343065,0.05812005300929018,0.639237343115384,-0.07907691399872642,0.21642990387028205,-0.5798201223316881,-0.06228023868356757,0.44444271027538135,0.33940327670251474,0.12539485832697936,-1.7924807069334552,0.3069204375501511,-0.4043859776663439,0.9967299391327594,-5.938948680561163,-2.0026822645815567,0.12539485832697936
5.488576005650953e-224,1.2284104629526887e-224,1.4649690824442008,40.193792678626316,21.386756516344175,65.53576234722118,14.280152558083678,-39.11741092633585,-0.0,485.9583082220448,0.08597386905514844,0.6146484557477067,0.7846985489105851,0.6010593160259772,0.042163788131876816,0.1140156317126407,0.963310002176187,0.07409996064577952,0.02364705810023004,0.5515890845220229,0.3114018927934122,0.19276532593145265,0.058120066890474165,0.6176323238716677,-0.0760161566954334,0.21396566820358087,-0.5779440496053676,-0.04175606454279168,0.3808188938518092,0.307732761995374,0.12723368029974916,2.23551363370246,-0.5994211518218773,0.6947608995118149,2.9981649492143227,-6.6700546719076215,-4.2300450614430325,0.12723368029974916
-8.378580907273696e-225,-6.86626791727413e-224,-2.910564509098812,46.18237897840394,-21.971152355132602,54.03178429239061,15.785771415557392,-10.74160742325575,-0.0,449.3751099314325,0.08690837188577485,0.3337897821241938,0.7854169546637458,0.3277469522629433,0.04216378134309829,0.11476796846478762,0.941280294890234,0.06762880652084823,0.023646976673799527,0.5532505289405959,0.3111975916265297,0.18685009321364804,0.058120071997075966,0.5565963665782472,-0.05075390746940141,0.2073414610570644,-0.5670769231727737,-0.0013038404041136346,0.31467844598038586,0.25265011339828164,0.12470943554627476,1.407105911473319,-0.5466762155819371,1.2314374797016692,4.76275043762529,-6.298361902510374,-6.451077671993099,0.12470943554627477
3.4075767374319183e-224,-5.265495934485664e-224,-0.4092204388826088,50.23570086206626,-33.65178453054729,-28.697229779268355,16.323412133192242,-0.34484599087578616,-0.0,421.2145160828725,0.08758164965250438,0.1557911751731899,0.7273020274443545,0.16748365289847778,0.042163778845646635,0.12573633763554395,0.9259195949621508,0.2669942784274802,0.02364694671869327,0.5586535612344142,0.3107278714509586,0.1811668798384989,0.05812007387568958,0.4373806187145585,-0.06417036785979803,0.20596212917453344,-0.5576146123851933,0.049748081571937317,0.2613047853130132,0.1819169817505851,0.12042336231878024,-3.0162641013797287,0.22609067928563986,0.542921698706289,5.104509432985821,-4.4024734426272865,-7.260316614676132,0.12042336231878024
