414,-1536.96435546875,216.69009399414062,1123.8009033203125,0.0,0.0,-1542.462646484375,130.34503173828125,1127.3572998046875,0.0,0.0,-1675.738037109375,261.07818603515625,1126.589599609375,0.0,0.0,-1665.060546875,93.10162353515625,1138.775390625,0.0,0.0,-1743.655029296875,185.42337036132812,1028.41015625,0.0,0.0,-1789.064697265625,191.51576232910156,826.3502197265625,0.0,0.0,-1643.943115234375,190.54147338867188,955.275634765625,0.0,0.0,-1619.8826904296875,189.402587890625,844.774169921875,0.0,0.0,-1777.9315185546875,100.67560577392578,942.1689453125,0.0,0.0,-1703.51123046875,296.8570251464844,982.792236328125,0.0,0.0,-1789.77490234375,373.8083801269531,785.1390380859375,0.0,0.0,-1739.1348876953125,352.51824951171875,601.7246704101562,0.0,0.0,-1756.2010498046875,386.25262451171875,567.4691772460938,0.0,0.0,-1706.8775634765625,69.57022857666016,978.5415649414062,0.0,0.0,-1733.3310546875,-5.050581455230713,757.0466918945312,0.0,0.0,-1627.316162109375,14.615347862243652,632.4686279296875,0.0,0.0,-1672.3931884765625,-20.327608108520508,609.4091186523438,0.0,0.0,-1630.036865234375,-19.554794311523438,566.2545776367188,0.0,0.0,-1666.4462890625,284.2606506347656,674.6148071289062,0.0,0.0,-1675.5247802734375,91.9675521850586,677.9712524414062,0.0,0.0,-1782.9910888671875,232.24562072753906,708.0213012695312,0.0,0.0,-1786.2584228515625,162.88189697265625,705.0888671875,0.0,0.0,-1630.8076171875,348.2893981933594,412.90252685546875,0.0,0.0,-1610.9422607421875,305.1602783203125,365.5359802246094,0.0,0.0,-1654.5814208984375,344.340087890625,277.4108581542969,0.0,0.0,-1731.9384765625,275.9361572265625,117.23395538330078,0.0,0.0,-1782.5428466796875,221.74557495117188,123.35636901855469,0.0,0.0,-1654.0831298828125,269.27752685546875,51.323917388916016,0.0,0.0,-1765.98046875,51.956451416015625,396.46160888671875,0.0,0.0,-1778.135498046875,98.76851654052734,341.5343933105469,0.0,0.0,-1816.704833984375,62.22120666503906,228.17674255371094,0.0,0.0,-1832.5732421875,129.1260223388672,59.48830032348633,0.0,0.0,-1868.8560791015625,177.51075744628906,33.945621490478516,0.0,0.0,-1717.028564453125,132.7663116455078,35.819000244140625,0.0,0.0,-1658.498779296875,173.8697052001953,1087.0677490234375,0.0,0.0,-1518.6055908203125,170.2759246826172,1083.039794921875,0.0,0.0,-1655.169677734375,313.53826904296875,1078.0762939453125,0.0,0.0,-1654.2493896484375,182.75869750976562,1226.7178955078125,0.0,0.0,-1695.1925048828125,283.4188537597656,926.9871826171875,0.0,0.0,-1599.080810546875,329.1848449707031,930.2938842773438,0.0,0.0,-1710.4681396484375,308.0948181152344,1029.4599609375,0.0,0.0,-1651.924560546875,190.469970703125,955.8197021484375,0.0,0.0,-1609.1846923828125,254.72166442871094,367.2982482910156,0.0,0.0,-1353.8096923828125,266.9728088378906,463.24603271484375,0.0,0.0,-1618.68896484375,527.4693603515625,357.7689514160156,0.0,0.0,-1705.443359375,260.29376220703125,622.7892456054688,0.0,0.0,-1651.9525146484375,283.5626525878906,57.10936737060547,0.0,0.0,-1572.1702880859375,284.4912109375,184.82078552246094,0.0,0.0,-1689.787109375,427.55767822265625,79.69795989990234,0.0,0.0,-1773.9345703125,239.50767517089844,133.63272094726562,0.0,0.0,-1749.103515625,395.5182189941406,518.1627807617188,0.0,0.0,-1724.080810546875,460.2586669921875,575.920166015625,0.0,0.0,-1830.449462890625,433.9267272949219,510.352783203125,0.0,0.0,-1779.2708740234375,345.6499938964844,587.1299438476562,0.0,0.0,-1813.70849609375,332.6302185058594,791.1006469726562,0.0,0.0,-1948.861572265625,357.1374206542969,917.8524169921875,0.0,0.0,-1864.899658203125,153.99472045898438,771.0552368164062,0.0,0.0,-1695.1922607421875,283.4188537597656,926.9872436523438,0.0,0.0,-1779.2711181640625,345.6499938964844,587.1299438476562,0.0,0.0,-1961.870849609375,401.03985595703125,559.8361206054688,0.0,0.0,-1832.065673828125,161.4191131591797,566.4566040039062,0.0,0.0,-1811.298095703125,333.5416259765625,776.822509765625,0.0,0.0,-1730.911376953125,242.96902465820312,118.28773498535156,0.0,0.0,-1497.040283203125,246.59730529785156,3.7907867431640625,0.0,0.0,-1739.0186767578125,503.129638671875,109.97199249267578,0.0,0.0,-1616.6441650390625,254.00149536132812,352.0391845703125,0.0,0.0,-1611.29150390625,298.2476501464844,31.60161590576172,0.0,0.0,-1584.697509765625,298.55718994140625,74.1720962524414,0.0,0.0,-1623.903076171875,346.2459411621094,39.13111114501953,0.0,0.0,-1651.9521484375,283.5626525878906,57.10930633544922,0.0,0.0,-1708.8099365234375,188.98773193359375,624.033935546875,0.0,0.0,-1571.0042724609375,181.84071350097656,587.3153686523438,0.0,0.0,-1702.076904296875,331.5998229980469,621.544677734375,0.0,0.0,-1672.01318359375,189.65869140625,762.0023803710938,0.0,0.0,-1700.1383056640625,83.84251403808594,922.7305297851562,0.0,0.0,-1589.3924560546875,33.603240966796875,923.2559204101562,0.0,0.0,-1686.0078125,113.76747131347656,805.7103271484375,0.0,0.0,-1651.92431640625,190.469970703125,955.8197631835938,0.0,0.0,-1776.316650390625,148.96514892578125,346.7535705566406,0.0,0.0,-1496.231689453125,145.56143188476562,281.87200927734375,0.0,0.0,-1765.9600830078125,434.75970458984375,376.4685974121094,0.0,0.0,-1712.1766357421875,117.6816635131836,625.2785034179688,0.0,0.0,-1728.7218017578125,121.09368133544922,47.76817321777344,0.0,0.0,-1725.36962890625,120.71086883544922,195.0625762939453,0.0,0.0,-1684.8775634765625,261.7503662109375,47.13591003417969,0.0,0.0,-1869.3399658203125,164.9407958984375,51.08237075805664,0.0,0.0,-1617.3450927734375,-21.220169067382812,504.42987060546875,0.0,0.0,-1572.98046875,-114.99542999267578,559.8065795898438,0.0,0.0,-1516.935546875,37.15449142456055,522.8394775390625,0.0,0.0,-1659.514892578125,19.118408203125,606.5234985351562,0.0,0.0,-1756.0128173828125,37.04966735839844,752.908935546875,0.0,0.0,-1929.985595703125,23.78240203857422,813.8046875,0.0,0.0,-1728.4014892578125,-141.2345428466797,792.948974609375,0.0,0.0,-1700.1385498046875,83.84251403808594,922.7305297851562,0.0,0.0,-1659.514892578125,19.118427276611328,606.5234985351562,0.0,0.0,-1794.466796875,-20.66678237915039,522.43603515625,0.0,0.0,-1635.025146484375,-139.01004028320312,642.0369262695312,0.0,0.0,-1749.2579345703125,35.79446792602539,742.661865234375,0.0,0.0,-1825.497314453125,161.35797119140625,59.6674690246582,0.0,0.0,-1561.381103515625,103.6396484375,11.930252075195312,0.0,0.0,-1766.6298828125,429.49981689453125,61.157920837402344,0.0,0.0,-1779.1845703125,149.68783569335938,330.01275634765625,0.0,0.0,-1681.8492431640625,106.47798156738281,46.663455963134766,0.0,0.0,-1680.73193359375,106.35044860839844,95.76158142089844,0.0,0.0,-1667.234619140625,153.3635711669922,46.4526481628418,0.0,0.0,-1728.7220458984375,121.0936050415039,47.76811218261719,0.0,0.0,-1651.92431640625,190.4700164794922,955.8196411132812,0.0,0.0,-1538.136474609375,191.48941040039062,948.0635986328125,0.0,0.0,-1651.030029296875,76.43240356445312,953.9512939453125,0.0,0.0,-1659.69580078125,192.27316284179688,842.0426025390625,0.0,0.0,-1793.9410400390625,386.3400573730469,587.557861328125,0.0,0.0,-1678.9967041015625,191.86221313476562,677.3016357421875,0.0,0.0,-1678.9967041015625,191.86221313476562,0.0,0.0,0.0,35.57960510253906,-0.7191953063011169,-4.7485575675964355,0.0,0.0,46.68680191040039,-0.24527636170387268,0.11449190974235535,0.0,0.0,-5.282947063446045,2.2358436584472656,-16.455705642700195,0.0,0.0,-5.065974712371826,0.0,0.0,0.0,0.0,1.6363325119018555,6.6056413650512695,2.1948299407958984,0.0,0.0,-3.2965245246887207,-3.761047840118408,-11.111112594604492,0.0,0.0,8.747126579284668,0.4467875063419342,-4.94183874130249,0.0,0.0,8.714357376098633,0.0,0.0,0.0,0.0,-35.507999420166016,18.35304832458496,19.70648956298828,0.0,0.0,51.19578552246094,-3.494261840934613e-16,-4.6550016445656706e-12,0.0,0.0,3.374542474746704,32.50898361206055,100.28211212158203,0.0,0.0,-13.969871520996094,15.899604797363281,7.442758083343506,0.0,0.0,51.4291877746582,-7.369010881775858e-16,-4.731430958831995e-12,0.0,0.0,-13.770852088928223,11.327032089233398,108.88754272460938,0.0,0.0,-2.2874555587768555,4.4862895011901855,-2.1274003982543945,0.0,0.0,-2.2874555587768555,-4.4862895011901855,2.1274003982543945,0.0,0.0,-11.03782844543457,-1.0603337287902832,3.545020818710327,0.0,0.0,-11.03782844543457,1.0603337287902832,-3.545020818710327,0.0,0.0,-1.7428804636001587,-3.6403908729553223,1.4739545583724976,0.0,0.0,-1.7428804636001587,3.6403908729553223,-1.4739545583724976,0.0,0.0,3.9074718952178955,0.9058411121368408,-0.5121372938156128,0.0,0.0,3.9074718952178955,-0.9058411121368408,0.5121372938156128,0.0,0.0,14.9334077835083,-0.2692265808582306,2.86898136138916,0.0,0.0,14.9334077835083,0.2692265808582306,-2.86898136138916,0.0,0.0,-57.89862060546875,0.3694823682308197,-17.011058807373047,0.0,0.0,-88.6498794555664,0.1559169739484787,-17.313819885253906,0.0,0.0,0.0,0.0,0.0052074105478823185,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.05271834507584572,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.03528723865747452,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,-0.024569382891058922,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.012726038694381714,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0016833434347063303,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,-0.16375452280044556,0.057749029248952866,-0.03787657991051674,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-0.18625439703464508,0.09489110112190247,0.44661781191825867,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.2388172149658203,0.0970686748623848,1.0728954076766968,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,0.15715131163597107,0.04940240457653999,0.37073051929473877,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-0.08493276685476303,0.033247947692871094,0.18156932294368744,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.030374007299542427,-0.0013386729406192899,0.06136207655072212,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,-10.355851173400879,-7.128701281892708e-15,7.776619911193848,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,12.146285057067871,19.91438102722168,7.057583808898926,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-10.149031639099121,43.1065559387207,-9.666735649108887,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,13.544693946838379,12.220087051391602,-4.484281539916992,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-8.878357887268066,6.132321357727051,0.49753016233444214,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,1.8293291330337524,-0.2652941644191742,-1.512823396048401e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022125244140625,-0.0319671630859375,0.0504302978515625,-0.06378173828125,-0.0347137451171875,0.0690460205078125,-7.62939453125e-05,0.0372314453125,-0.124359130859375,-0.05706787109375,-0.1119232177734375,0.040283203125,0.0521087646484375,0.008087158203125,-0.0238800048828125,0.1104736328125,-8.547439392714296e-06,0.00011695381544996053,1.1268157322774641e-05,-5.852592221344821e-05,0.00014989478222560138,-3.389022822375409e-05,5.627517566608731e-06,-1.934127794811502e-06,-1.2109298040741123e-05,3.1060794754012022e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02044677734375,-0.0727081298828125,0.0193023681640625,-0.092620849609375,-0.0496673583984375,0.05889892578125,0.0177764892578125,0.0250244140625,-0.1242828369140625,-0.066986083984375,-0.078277587890625,0.007781982421875,0.0110626220703125,-0.0225830078125,-0.052490234375,0.106353759765625,1.9811254787782673e-06,8.460517710773274e-05,-2.6268464353051968e-05,-4.0367965993937105e-05,1.7372207366861403e-05,-2.4429778932244517e-05,-2.230758582300041e-06,8.88748218130786e-07,-4.632492164091673e-06,2.4957280402304605e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.030975341796875,-0.05279541015625,0.0037384033203125,-0.1132965087890625,-0.05584716796875,0.0585174560546875,0.0595855712890625,0.0429534912109375,-0.1488494873046875,-0.1110076904296875,-0.1430511474609375,0.017852783203125,0.0252532958984375,-0.008392333984375,-0.0380706787109375,0.1029205322265625,6.863937869638903e-06,2.433296322124079e-05,-3.46607957908418e-05,-2.671135007403791e-05,4.631118372344645e-06,-2.259872417198494e-05,8.209992756746942e-07,-2.1617965103359893e-05,-6.2346648519451264e-06,7.302246558538172e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009918212890625,-0.0553131103515625,0.02655029296875,-0.1043701171875,-0.06011962890625,0.0547027587890625,0.0943756103515625,0.031585693359375,-0.12664794921875,-0.0742340087890625,-0.1305389404296875,0.0167083740234375,0.029296875,-0.0096893310546875,-0.05340576171875,0.1016998291015625,-1.0706324928833055e-06,-3.990653931396082e-05,-2.1919708160567097e-05,2.455818139424082e-05,-2.863304143829737e-05,-5.497741994986427e-07,-4.7599783670193574e-07,1.7291946278419346e-05,-1.7678756194072776e-05,8.675538083480205e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001373291015625,-0.0580596923828125,0.059051513671875,-0.1099395751953125,-0.0667572021484375,0.0537872314453125,0.1271820068359375,0.0463104248046875,-0.115814208984375,-0.077056884765625,-0.1386260986328125,0.0045013427734375,0.0213623046875,-0.0067138671875,-0.03082275390625,0.107269287109375,-3.588332674553385e-06,-6.027702329447493e-05,3.581236285299383e-07,4.4089432776672766e-05,3.6293105949880555e-05,5.553741630137665e-06,-5.129928922542604e-06,-7.80876143835485e-06,-6.2346648519451264e-06,6.7681889959203545e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008544921875,-0.035858154296875,0.0301361083984375,-0.099029541015625,-0.0514984130859375,0.065765380859375,0.1080322265625,0.0374603271484375,-0.0867462158203125,-0.074920654296875,-0.1172637939453125,0.0197601318359375,0.0484466552734375,-0.0141143798828125,-0.018157958984375,0.104522705078125,-1.0912551260844339e-05,-8.354667806997895e-05,5.300094562699087e-05,0.0001045905300998129,0.00011357886978657916,1.882888682303019e-05,-1.1626433433775674e-06,-4.833297680306714e-06,-7.684249794692732e-06,1.2261353731446434e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01708984375,-0.0313568115234375,0.0470733642578125,-0.076751708984375,-0.0360107421875,0.0830841064453125,0.06683349609375,0.040435791015625,-0.123443603515625,-0.09033203125,-0.10467529296875,0.024566650390625,0.03875732421875,-0.005340576171875,-0.0200653076171875,0.125274658203125,-8.08967524790205e-06,-8.125785825541243e-05,4.880477717961185e-05,0.0001068793426384218,6.650550494669005e-05,2.8975982786505483e-05,1.3550568382925121e-06,8.747024367039558e-06,-8.177947279364162e-07,8.9807135736919e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0069427490234375,-0.041046142578125,0.0325775146484375,-0.1043701171875,-0.0592803955078125,0.0691986083984375,0.023040771484375,0.0222015380859375,-0.1303863525390625,-0.069732666015625,-0.125885009765625,0.0191497802734375,0.0266265869140625,-0.0099945068359375,0.0150299072265625,0.0946044921875,-1.1370315405656584e-05,-1.5645064195268787e-05,-1.0399323400633875e-05,7.56751251174137e-05,4.293067831895314e-05,4.743911631521769e-05,-3.222579834982753e-06,2.1945876142126508e-05,-2.191085513914004e-06,1.5313111362047493e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01220703125,-0.0347137451171875,0.0353240966796875,-0.0972747802734375,-0.056915283203125,0.06500244140625,-0.0066375732421875,0.046539306640625,-0.145111083984375,-0.0814056396484375,-0.1241302490234375,0.0109100341796875,0.0460052490234375,-0.02105712890625,-0.0116729736328125,0.098876953125,-1.4574660781363491e-05,3.318305971333757e-05,-7.639358227606863e-05,2.5092315354413586e-06,6.520850729430094e-05,3.7368317862274125e-05,-1.1233444638492074e-05,2.560798566264566e-05,7.843781304472941e-07,4.097900728083914e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0140380859375,-0.041656494140625,0.061187744140625,-0.0628662109375,-0.03814697265625,0.0896453857421875,0.030517578125,0.058441162109375,-0.142059326171875,-0.0971221923828125,-0.1219940185546875,0.029754638671875,0.017852783203125,0.0003814697265625,-0.0058746337890625,0.115509033203125,-1.5566482034046203e-05,3.943916453863494e-05,-0.00011370132415322587,-2.526169055272476e-06,6.993873103056103e-05,8.986968168755993e-06,-1.0165329513256438e-05,3.864211976178922e-06,2.844314849426155e-06,-7.42248494134401e-06
