,disc,label,meta_G_GAS,meta_G_SOL,metric_Unnamed: 0,metric_corangles_ankle_l,metric_corangles_ankle_r,metric_corangles_hip_l,metric_corangles_hip_r,metric_corangles_knee_l,metric_corangles_knee_r,metric_energy,metric_maximize_distance,metric_maxtime,metric_minimize_activation,metric_minimize_passive_torques,metric_minimize_periodic_gait,metric_velocity
48,False,49,2.436,3.208,0,0.02127895339688616,0.2550702837325747,0.6702396525780621,0.9346274240592212,0.5296052527113179,0.4287886386357023,0.6467089542434601,25.795674487560767,3817.0,163.32043795672752,22959.367065262133,25.662935397547532,1.3537400650008584
49,True,50,2.577,1.8760000000000001,0,0.01618466646546381,-0.2443363533327003,0.9020181515442732,0.8197176243326544,0.5336288005553463,0.7294991718448007,0.6467089542434601,27.116608926950693,4000.0,157.53227856107955,12659.794305930414,22.675657117355858,1.3576499224938636
50,False,51,0.897,0.0,0,-0.2127453012566161,0.398071657968264,0.3630267714930079,0.9220800893737804,-0.0733176408919782,0.42717845662135817,0.6467089542434601,9.007171830166351,1511.0,365.39358262326544,70667.06469302675,108.71248139977304,1.196734453958241
51,False,52,2.436,3.604,0,0.07845594608513333,0.2671439409962175,0.6353155061568629,0.931726307214872,0.5051250730236347,0.3536433382538225,0.6467089542434601,21.712185735878982,3356.0,187.5139000885516,42528.83230039141,46.339225669335356,1.2961046963073268
52,True,53,1.731,1.608,0,-0.3626012671779215,-0.11281295063196815,0.7029950978208208,0.8785314125598487,0.6753882102661899,0.507480099605491,0.6467089542434601,27.76971480231929,4000.0,148.4510488172952,12480.544751910656,21.62690333037148,1.3903035835792372
53,False,54,2.154,0.536,0,-0.16194008095515308,0.4444414250006393,0.7326022072893381,0.8926631285624032,0.5296052527113179,0.42717845662135817,0.6467089542434601,7.713175885473112,2619.0,237.0191208373864,19776.00506674348,58.405097403757246,0.5920350640333982
54,False,55,3.0,3.604,0,0.006062888309428343,0.08870704341762811,0.6715919836501888,0.9220800893737804,0.5595845790471115,0.18570544027607086,0.6467089542434601,12.786295799792844,2644.0,230.60969501726632,61260.369327133674,57.148268919724465,0.9699752645522832
55,False,56,1.436,1.608,0,-0.16194008095515308,-0.14575725107193993,0.6895520352367004,0.7992366965125793,0.5296052527113179,0.6804479039072393,0.6467089542434601,26.592844869365805,3791.0,146.3947468725487,16234.336936657231,58.286008732525346,1.404937591253844
56,False,57,1.051,0.536,0,-0.09144865311750733,0.398071657968264,0.7139825403132992,0.9179726474925554,0.29791406383630376,0.394222189463588,0.6467089542434601,9.879741270432913,2264.0,231.41009152798716,29359.010668395716,87.04643460848992,0.8760258319304571
57,True,58,2.436,0.268,0,0.20097089199998286,0.2166019604564821,0.9150484719930662,0.9408471839093452,0.5006330687020794,0.3589017093853037,0.6467089542434601,17.68226716233608,4000.0,158.66579570195552,7966.081025423213,20.531932942262625,0.8859564189383454
58,True,59,2.436,0.536,0,0.22062809898782407,0.3080399318760096,0.8057841031611376,0.8926631285624032,0.7498091295456449,0.15856184142912566,0.6467089542434601,14.914753945904732,4000.0,157.88936399658752,8305.533214857855,79.50407603778936,0.7475876765539073
59,False,60,0.82,1.072,0,-0.16194008095515308,0.4444414250006393,0.6895520352367004,0.9220800893737804,0.7082285663355973,0.18570544027607086,0.6467089542434601,9.366607748071026,2021.0,261.3160415540413,36961.34041666243,124.82265010346696,0.9302952736098762
60,False,61,1.731,3.472,0,0.08250335325074466,0.3740073529354934,0.3630267714930079,0.9220800893737804,0.5272707515575851,0.42717845662135817,0.6467089542434601,14.95777952991776,2413.0,253.9290859862552,37925.5123522349,47.60935182477599,1.2425859051019534
61,False,62,0.897,1.34,0,-0.2127453012566161,-0.14656331598797195,0.6895520352367004,0.7876466576241662,0.7994071491629489,0.42717845662135817,0.6467089542434601,15.847466049374932,3477.0,145.52212203706998,389771.14260319097,160.92313166108283,0.9138361170239648
62,False,63,1.1280000000000001,3.076,0,-0.16194008095515308,0.3740073529354934,0.6895520352367004,0.9220800893737804,0.5296052527113179,0.18570544027607086,0.6467089542434601,10.967957810960048,1683.0,349.86314953966144,69243.50018718731,121.3104889470398,1.307090853184097
63,True,64,1.731,2.68,0,-0.04800127324029183,-0.006226365840368124,0.8023975263228759,0.8734980793950656,0.5448292773831294,0.5333615926426118,0.6467089542434601,26.166854256962253,4000.0,151.22377087920304,18863.76597131946,5.245861332970971,1.3101645632624068
64,True,65,1.731,1.8760000000000001,0,-0.22009751018745624,-0.2015648227534853,0.7876148962536027,0.8821737976821867,0.8528367984625161,0.8158203050803039,0.6467089542434601,30.23439636984739,4000.0,148.82471102559944,10787.054621520709,17.272025759386118,1.5135315005597842
