,disc,label,meta_G_SOL,meta_G_TA,metric_Unnamed: 0,metric_energy,metric_maximize_distance,metric_maxtime,metric_minimize_activation,metric_minimize_passive_torques,metric_minimize_periodic_gait,metric_velocity
37,False,38,1.34,2.174,0,0.6467089542434601,8.030447041639311,1343.0,421.13923212221636,66969.50190929268,700.5026112753864,1.2015181257616796
38,False,39,1.8760000000000001,1.832,0,0.6467089542434601,27.15410325195364,3814.0,154.45497166366243,24431.800953802427,56.93246195694943,1.425821950857545
39,True,40,2.68,0.644,0,0.6467089542434601,26.433853326162602,4000.0,144.36842961674895,18324.607488717462,50.84941693583707,1.3235138492581235
40,False,41,4.144,1.302,0,0.6467089542434601,16.3737309677617,2719.0,227.85986906331127,85427.3243869569,34.99138996719282,1.2071701464226032
41,True,42,1.608,1.396,0,0.6467089542434601,27.567384253286427,4000.0,143.3805941463684,15195.99999217478,29.723648260261218,1.3801875619286774
42,False,43,8.536,1.114,0,0.6467089542434601,16.90281019744464,3119.0,206.91714611537896,116202.56465558927,81.39523746360159,1.0860724048146675
43,False,44,1.072,2.003,0,0.6467089542434601,12.433925444466707,2066.0,272.23338365757405,33801.723395739595,109.33055447084122,1.2072086552432597
44,False,45,4.8759999999999994,3.029,0,0.6467089542434601,9.581670043162044,1753.0,381.4842138615637,135674415.5405754,899.4783506947405,1.096979953930034
45,False,46,5.6080000000000005,1.661,0,0.6467089542434601,13.380177892378548,2425.0,265.3843896715017,10069261.252759164,117.6272842953124,1.1062680406654322
46,False,47,2.412,0.644,0,0.6467089542434601,13.073341652074044,2083.0,283.8385243159415,71160.39943024758,47.25165461147206,1.258745086878411
47,False,48,1.072,0.644,0,0.6467089542434601,7.959956683882072,1383.0,401.2222172605786,73985.8324012684,715.7648990381473,1.1569078340420065
48,False,49,5.6080000000000005,2.516,0,0.6467089542434601,8.261160119379468,1413.0,440.0802824151797,42448067.62995465,1259.296513126047,1.1748170005987704
49,False,50,1.8760000000000001,2.6870000000000003,0,0.6467089542434601,12.085035328909173,1735.0,344.13577247809684,10160077.778488522,224.1755750931962,1.397922336457489
50,True,51,0.0,0.644,0,0.6467089542434601,15.946640910862449,4000.0,139.07149521653548,9167.516235462112,30.683860214926447,0.7991794452133564
51,False,52,7.804,2.516,0,0.6467089542434601,8.244667706816362,1409.0,437.6297297073855,24429932.278791115,923.0263211335333,1.1761452541418085
52,False,53,1.608,1.661,0,0.6467089542434601,13.323979275964675,1911.0,299.22805070067193,40184.698869475535,73.10966542861267,1.3982551746353642
53,False,54,0.536,2.174,0,0.6467089542434601,8.470119003879269,2141.0,257.0116736892942,30599.793963455577,86.79302212061131,0.7943852639337746
54,False,55,7.804,3.2,0,0.6467089542434601,10.939529547211167,1941.0,338.05203881586567,66065038.05758223,858.0455446929652,1.130978438085943
55,True,56,1.608,1.302,0,0.6467089542434601,28.527795346019605,4000.0,143.27343625652685,12841.365303290237,24.15929663144546,1.4282057156576462
56,False,57,0.536,0.8320000000000001,0,0.6467089542434601,7.839949468650862,1379.0,405.5461312112442,81344.63165150884,109.1125217669233,1.1421917705525877
57,False,58,0.268,2.516,0,0.6467089542434601,5.3996424125620655,1545.0,355.69134042396524,54491.75573122289,108.71262060317663,0.7035959608453006
58,False,59,0.536,2.516,0,0.6467089542434601,7.787547541701999,1377.0,416.65388327421164,86409.96859879082,156.64830345823768,1.1362414279878523
59,False,60,1.072,0.55,0,0.6467089542434601,7.9670594324582185,1375.0,402.38893634728,75117.13173979204,740.8062932283239,1.1648438017038052
60,False,61,7.071999999999999,1.661,0,0.6467089542434601,9.54628439320396,1999.0,309.406397397015,96747.0779601246,216.8043594494576,0.9590745087616448
61,False,62,1.34,0.644,0,0.6467089542434601,8.553671142511389,1399.0,408.27125524730934,81082.40193003678,214.1039639711652,1.2273454736230895
62,False,63,4.8759999999999994,0.926,0,0.6467089542434601,9.765016799366776,2364.0,241.3327255011844,425398.7351193645,82.27819356496933,0.8292668955434195
63,True,64,2.68,1.661,0,0.6467089542434601,24.53560308126968,4000.0,149.54413416716744,19268.190717620768,23.72592190039055,1.2286060824018272
64,False,65,1.8760000000000001,1.661,0,0.6467089542434601,19.93605070502456,2713.0,214.686005884002,21251.315579899725,37.804445827157075,1.4720169414016278
65,False,66,7.071999999999999,1.02,0,0.6467089542434601,9.984305340203411,1923.0,319.3122974343379,3956027.199735008,150.47738317465755,1.0426604778458548
66,False,67,2.144,3.029,0,0.6467089542434601,10.23733315294303,1989.0,307.6802917971595,11593334.026258675,263.06389338770566,1.0328790033970816
67,False,68,4.8759999999999994,2.516,0,0.6467089542434601,8.375675072731394,1515.0,393.71302469217835,27398077.31196775,877.5935711625988,1.1103896325170244
68,False,69,5.6080000000000005,1.2080000000000002,0,0.6467089542434601,12.553532043080148,2175.0,275.14200109088483,104198.66558633947,61.22646884180954,1.1573930706803834
69,False,70,0.0,2.516,0,0.6467089542434601,6.004443381045553,1667.0,321.28099633308494,47416.83946761014,95.45439520303488,0.7250048660782361
70,False,71,1.34,1.832,0,0.6467089542434601,8.021778743332325,1343.0,418.05984151493897,67495.53857734316,703.968195945572,1.1998698699095864
71,True,72,0.268,2.174,0,0.6467089542434601,17.640273120272152,4000.0,145.1970382300789,7854.385239775082,87.70427494608877,0.8838568218150054
72,False,73,7.804,1.661,0,0.6467089542434601,10.136346644791807,1708.0,364.9756968134546,97584.99226380304,509.41162120652166,1.1912063947596332
73,False,74,10.0,3.2,0,0.6467089542434601,8.892836359733984,1671.0,390.1025964287085,41939138.15980646,2718.2979683574995,1.0682516187301656
74,False,75,7.071999999999999,1.114,0,0.6467089542434601,9.211692896484788,1815.0,348.6745357780301,370049.7801789525,148.66495652201925,1.0195590905352103
75,False,76,1.34,2.345,0,0.6467089542434601,8.52490786005102,1383.0,413.1933239278698,155808.4067250873,236.38740363016143,1.2386308452048724
76,False,77,0.536,1.832,0,0.6467089542434601,5.975489102515291,1657.0,321.21580860187413,54619.40738464771,61.66399593305114,0.7258855957708519
77,False,78,1.34,1.02,0,0.6467089542434601,12.20016776516744,1889.0,281.07798541325803,37325.27611757245,97.90810704972144,1.2958402094470811
78,False,79,3.412,0.926,0,0.6467089542434601,19.12260569429776,2963.0,201.4546279966563,39450.45540440787,18.329789460014226,1.2928713135730372
79,False,80,10.0,2.6870000000000003,0,0.6467089542434601,8.3071601775556,1429.0,437.8770345393677,33841099.10028543,272.54832119092123,1.168427240325654
80,False,81,7.071999999999999,2.345,0,0.6467089542434601,8.067781928635357,1369.0,448.613789962376,16644597.519670935,1163.0710358256147,1.1841532653740954
81,True,82,2.68,0.738,0,0.6467089542434601,26.708228549222788,4000.0,146.08789584410547,15377.33447485231,20.85214660248865,1.3372319245073696
82,False,83,9.268,1.832,0,0.6467089542434601,7.746406060280992,1375.0,445.6440873808791,19883715.46899724,298.97821322627533,1.132734754530172
83,False,84,5.6080000000000005,2.6870000000000003,0,0.6467089542434601,8.204186504080733,1409.0,440.07496108542085,8883764.853635151,893.9837105222017,1.1698983217787071
84,False,85,7.804,1.49,0,0.6467089542434601,12.614918187200766,2215.0,285.4202248459718,157351.4515549541,393.3203297770645,1.142452854180824
85,False,86,7.071999999999999,2.516,0,0.6467089542434601,8.173307694535511,1397.0,442.6490988001781,6817788.694817297,1065.0869680541969,1.175190334533532
86,False,87,9.268,2.516,0,0.6467089542434601,8.677949547855597,1435.0,444.185546094227,14835295.855740825,545.3219665993898,1.2147312502725809
87,False,88,1.072,2.858,0,0.6467089542434601,17.571158230592722,3097.0,183.57889819169347,18368.612136263582,129.77105746325412,1.1367918272077058
88,False,89,1.072,1.396,0,0.6467089542434601,7.940524235015457,1385.0,402.45454883659295,68048.60489891225,681.2372044361174,1.1524297859115664
89,False,90,1.608,2.858,0,0.6467089542434601,11.546796263060966,1735.0,339.64314600346705,23955737.50276614,263.7330691657508,1.3357019988367556
90,False,91,0.804,2.003,0,0.6467089542434601,7.3345363661740945,1891.0,283.2480498368137,37865.094781668486,103.10317861964464,0.7798057477284748
91,False,92,2.412,2.174,0,0.6467089542434601,18.284534651743144,2664.0,226.49397819300404,1188326.8873359514,113.95095887888529,1.3754434220101253
92,False,93,1.34,2.003,0,0.6467089542434601,8.065105870663514,1343.0,426.9363392733675,97979.05411476834,707.7555481264385,1.2057817029038504
93,False,94,1.608,1.49,0,0.6467089542434601,13.270494021682707,2051.0,276.79500566596937,43409.60064415618,77.23456248328152,1.2972259669104285
94,False,95,4.144,2.345,0,0.6467089542434601,8.062333257498514,1359.0,450.20941043375916,53303436.04127058,1375.178029737495,1.1911882985807138
95,False,96,1.8760000000000001,2.345,0,0.6467089542434601,13.025694712682615,1927.0,311.16525570048987,29656471.704229765,115.34030827671322,1.355269414413689
96,False,97,1.608,1.2080000000000002,0,0.6467089542434601,23.68710376979033,3467.0,161.13882502944006,18101.77946679642,32.7687508408359,1.3688466964368713
97,True,98,4.144,0.55,0,0.6467089542434601,25.43526271022357,4000.0,153.26432861773253,20901.278688444974,25.778416113244013,1.273586814812898
98,True,99,1.8760000000000001,1.49,0,0.6467089542434601,27.777224798582196,4000.0,146.59385124252498,13559.65987311912,41.678015964290594,1.39067906461833
99,False,100,0.268,0.8320000000000001,0,0.6467089542434601,11.415902520072768,2935.0,186.99421948783367,17808.976123869976,58.10239246496477,0.7806467893215602
100,False,101,1.8760000000000001,0.738,0,0.6467089542434601,18.119403375250585,2709.0,201.6791379788364,26155.478019443253,43.839791801696904,1.3402089273770612
101,False,102,8.536,1.396,0,0.6467089542434601,12.702088422335999,2271.0,272.1539929897578,72423.0733734162,330.69861799605997,1.1222547212110658
102,False,103,8.536,2.516,0,0.6467089542434601,8.428984555865673,1437.0,432.109129883382,23044048.691686336,678.8023763476264,1.1788821677410009
103,False,104,1.072,1.302,0,0.6467089542434601,7.951952628666122,1387.0,403.0080409337282,68330.01887837015,683.8584432098011,1.152249755049962
104,False,105,7.071999999999999,0.55,0,0.6467089542434601,9.399721851436007,1769.0,342.49657954695806,308658.3058034539,57.696153106526396,1.066742288265683
105,False,106,9.268,0.8320000000000001,0,0.6467089542434601,6.130273500332099,1605.0,369.78860732667084,197747.1445208743,283.9074125424005,0.7686964946638085
106,False,107,7.071999999999999,1.832,0,0.6467089542434601,12.00349872820587,2127.0,298.87461078267137,28288582.870029874,382.9042804668585,1.132547582868458
107,False,108,6.34,0.644,0,0.6467089542434601,9.56914540107855,1745.0,344.46664970209014,418716.3717598993,160.1045040410431,1.1006980492585872
108,False,109,2.412,1.661,0,0.6467089542434601,17.054122822680572,2943.0,199.21507596614902,98997.6351325435,212.90043767052163,1.1616849042027313
109,False,110,2.68,2.345,0,0.6467089542434601,12.504909927286985,2017.0,309.5087620070187,42079265.729926296,211.87087525930508,1.2436943083924872
110,False,111,7.804,1.832,0,0.6467089542434601,8.576124409739379,1679.0,374.29843704443664,22283492.897296365,208.5958980980816,1.0254609026892425
111,False,112,10.0,2.003,0,0.6467089542434601,8.004274551500169,1359.0,450.02946735962416,4369583.57573967,929.7390755957497,1.1831722413344878
112,False,113,2.144,1.832,0,0.6467089542434601,17.4291539720404,2767.0,211.72505625450268,109656.6177937547,183.8844367251175,1.2627892672711305
113,False,114,8.536,1.302,0,0.6467089542434601,6.17081869929471,1619.0,372.8138033964164,222364.4367649811,88.20614834367373,0.7667736040687961
114,False,115,9.268,2.858,0,0.6467089542434601,6.330762896458608,1823.0,349.95202352522017,66536741.7354636,4330.8197429499605,0.6983015426874344
115,True,116,0.268,2.858,0,0.6467089542434601,13.948736779141695,4000.0,149.21688961560085,7357.692501087318,64.84018408066369,0.6992892331379299
116,False,117,4.8759999999999994,3.2,0,0.6467089542434601,10.226980403533727,1790.0,355.78181255820977,76153110.43673703,418.60729019262635,1.1467688053160807
117,False,118,3.412,1.114,0,0.6467089542434601,25.3023315744386,3971.0,153.7311169413294,26438.310510495743,15.347759222067651,1.2764496648845471
118,False,119,0.536,1.661,0,0.6467089542434601,8.497054510680485,2527.0,215.27111986541104,20561.87570982616,54.86801409672007,0.6753819485267549
119,True,120,2.68,1.49,0,0.6467089542434601,25.793671948867964,4000.0,150.6353945164463,19446.922156164674,5.327645710991129,1.2915063807668186
120,False,121,5.6080000000000005,1.832,0,0.6467089542434601,10.752724523219467,2355.0,264.45939370889863,202873.62647413497,188.94327759164761,0.9161548391977858
121,False,122,0.536,0.55,0,0.6467089542434601,7.735645646011901,1389.0,406.3765124395318,78809.59229631447,172.8503653444174,1.1192790235942736
122,True,123,2.68,1.396,0,0.6467089542434601,25.96824454216217,4000.0,150.1100751001034,19148.89561961032,5.613670249798561,1.3002345740218657
123,False,124,2.412,1.832,0,0.6467089542434601,24.40244694196041,3525.0,170.6016530466484,24350.583539531104,155.15360954827406,1.3869137506987559
124,False,125,4.144,1.396,0,0.6467089542434601,11.359278040064645,2607.0,225.42878761771493,324628.8003373233,45.2677249503165,0.8743402541555249
125,False,126,3.412,2.6870000000000003,0,0.6467089542434601,8.385535693085336,1397.0,440.99579137412735,98137726.65505265,505.0859611223377,1.20539251086657
126,False,127,6.34,0.8320000000000001,0,0.6467089542434601,9.500272669730768,1753.0,346.47631040258443,336619.357309181,109.53450524631808,1.088318101618119
127,False,128,1.8760000000000001,2.858,0,0.6467089542434601,9.677634433509406,1501.0,405.5651266602517,59641044.85202832,406.72588582429466,1.2936593350678265
128,False,129,2.68,2.6870000000000003,0,0.6467089542434601,7.835188259013154,1311.0,461.1455820871652,6154587.660403552,705.1359719263229,1.2012412926248988
129,False,130,1.072,1.661,0,0.6467089542434601,7.9372625363665374,1381.0,407.1383996669474,69110.03064532657,679.7051709726786,1.1554635915990814
130,False,131,0.268,1.302,0,0.6467089542434601,7.663391606430327,1367.0,408.2234266658711,81672.83456878497,101.97156665787607,1.1262267884294666
131,False,132,0.536,1.2080000000000002,0,0.6467089542434601,7.806056269021674,1381.0,409.63622320729553,74297.7350980933,106.67241155375523,1.1359599481349758
132,False,133,1.608,1.832,0,0.6467089542434601,14.08185764701858,2015.0,295.5350763953602,134433.85890270435,141.88922035174258,1.4008934239378754
133,False,134,0.268,1.661,0,0.6467089542434601,8.69518449886282,1461.0,379.4321397827472,69118.51983814339,74.31355897629743,1.1949824400264033
134,False,135,6.34,1.396,0,0.6467089542434601,9.169127071128306,1811.0,352.7523816632849,425512.7348748522,202.3500968729841,1.0165478904691334
135,False,136,3.412,1.396,0,0.6467089542434601,19.82585817174062,3343.0,183.01172120975326,140199.42737295086,30.936580046203108,1.1880146737197794
136,False,137,4.144,2.858,0,0.6467089542434601,9.000226066496435,1495.0,413.8046155143747,57703205.61420517,418.9865675551983,1.2089316799553895
137,False,138,5.6080000000000005,1.114,0,0.6467089542434601,13.42444723407218,2255.0,271.18830129419473,247129.258466758,36.27278006622026,1.1938803127815012
138,True,139,1.8760000000000001,1.396,0,0.6467089542434601,28.725275974799622,4000.0,145.67530476009588,14662.684771481905,31.01449552436409,1.4380792534197582
139,False,140,6.34,2.516,0,0.6467089542434601,8.196667732794563,1403.0,438.90857791657874,17053377.736857142,1045.2166376831492,1.1731606932105467
140,False,141,4.144,1.114,0,0.6467089542434601,14.11586129433918,2543.0,235.87730837531052,1553448.9214947044,41.17184290178836,1.1128800493153037
141,False,142,1.072,1.02,0,0.6467089542434601,7.960063483513823,1387.0,402.2808926723212,69651.21857786058,677.3338166384904,1.153419477410461
142,False,143,9.268,1.49,0,0.6467089542434601,15.670744763950932,2733.0,235.71526630758888,98041.547805648,210.06179568006783,1.1497944617775175
143,False,144,5.6080000000000005,2.174,0,0.6467089542434601,8.11619936059761,1371.0,445.24676384891455,4677869.2232271815,864.1373989780938,1.1889685817217743
144,False,145,1.8760000000000001,2.174,0,0.6467089542434601,14.057972783506573,2063.0,287.3653153095674,49214.63528864179,126.9911563606099,1.3666589059877847
145,False,146,2.68,2.174,0,0.6467089542434601,8.307348621249131,1725.0,350.5726301176077,23656775.96423896,400.60560635736016,0.967210917257714
146,False,147,1.34,0.8320000000000001,0,0.6467089542434601,8.022010135409289,1333.0,417.9477818996698,73834.70749983503,676.6335235021812,1.2094473751890265
147,False,148,7.071999999999999,1.302,0,0.6467089542434601,10.519868959286804,1647.0,363.6109720584557,68256.6097627143,291.9035542335263,1.2815751556368955
148,False,149,2.412,1.396,0,0.6467089542434601,15.506117970903164,2887.0,198.43031538348183,23606.302855265454,44.98906363747521,1.076444954553808
149,False,150,0.268,0.55,0,0.6467089542434601,7.076910219376633,1967.0,256.7247556915012,39377.85809439113,35.330036464622715,0.7230342878280188
150,True,151,0.268,3.2,0,0.6467089542434601,15.928659833200495,4000.0,150.97161636343125,7443.287596731557,118.05736148704749,0.7982804362807054
151,False,152,4.144,1.49,0,0.6467089542434601,18.70062611822381,3129.0,194.59991146170609,50859.19553490656,109.37674791772659,1.1977228054380789
152,False,153,4.8759999999999994,1.302,0,0.6467089542434601,11.26563178581611,2039.0,301.90307198226236,707168.489306165,177.61493146017395,1.108935441839243
153,False,154,1.608,0.738,0,0.6467089542434601,17.87656076880762,2761.0,199.40061655212241,29357.200816590277,48.49629025356617,1.297668087045386
154,False,155,3.412,1.832,0,0.6467089542434601,9.391625774077356,1532.0,392.2832915796035,98266.8409525264,215.44369338461783,1.230827952868727
155,False,156,1.34,1.2080000000000002,0,0.6467089542434601,15.276813855202679,2243.0,245.95823017461163,30457.953776023456,67.7089194026465,1.3654209190491085
156,False,157,0.268,1.832,0,0.6467089542434601,6.8800348605931605,1829.0,289.2695605151094,39702.710802634174,196.46713848205522,0.7566205877112481
157,False,158,5.6080000000000005,0.8320000000000001,0,0.6467089542434601,9.681892966237092,1749.0,347.1795368788274,307237.3217168103,136.13955490037708,1.1114511308276152
158,False,159,8.536,0.8320000000000001,0,0.6467089542434601,19.040153754033142,3277.0,193.50860047654186,158241.23727354835,69.34288731521414,1.1644937390519223
159,False,160,6.34,1.49,0,0.6467089542434601,9.86617909201476,1933.0,322.4478306327754,58718.14975489242,184.8329589637821,1.0250389427515767
160,False,161,0.0,1.302,0,0.6467089542434601,7.473928611931673,2029.0,253.31821999243252,38106.0492859553,73.09665645331053,0.7402124344484502
161,False,162,0.804,0.8320000000000001,0,0.6467089542434601,7.893664632150414,1434.0,390.3164958273301,66146.96490333855,689.4725853457422,1.1060398556687587
162,True,163,1.8760000000000001,0.926,0,0.6467089542434601,28.06842691675159,4000.0,141.55775809566146,13685.275124896089,19.61217424141919,1.405238442557902
163,False,164,1.608,2.6870000000000003,0,0.6467089542434601,10.127686605623119,1555.0,387.37125660881424,48888794.11075598,217.1058707914806,1.3069470016036209
164,False,165,7.071999999999999,2.858,0,0.6467089542434601,8.191898529557822,1419.0,442.5276683645401,22718979.053969536,4074.4561697216827,1.1600853823524198
165,False,166,4.8759999999999994,1.396,0,0.6467089542434601,22.224454391324755,3747.0,169.90532581587632,91555.49506371203,39.814264999255855,1.1883314596015755
166,False,167,7.804,0.644,0,0.6467089542434601,9.09493793750789,1875.0,329.5677709939629,589454.9088492342,94.97261640674408,0.9744649072085694
167,False,168,10.0,1.02,0,0.6467089542434601,11.960974507084018,2130.0,295.3056351421601,113464.33106103574,63.81596433686632,1.12653475541598
168,False,169,1.34,0.55,0,0.6467089542434601,8.562883345194784,1405.0,405.4656175467089,79826.6372125865,233.13913537377513,1.224114790498863
169,False,170,0.804,1.396,0,0.6467089542434601,7.84154122477592,1367.0,418.7640829403745,78222.09005713693,70.80214038349091,1.151942748190975
170,False,171,1.608,1.114,0,0.6467089542434601,8.843221763298285,1433.0,392.9462024747895,59953.07435599829,672.4679343578778,1.2386288613875094
171,False,172,0.804,2.345,0,0.6467089542434601,6.139596893286518,1476.0,377.1150334951517,59405.05277650423,84.96885092830323,0.8369250868631498
172,False,173,8.536,2.6870000000000003,0,0.6467089542434601,8.209705572531345,1403.0,457.45007797432334,37827969.356194094,1010.8803299480462,1.176191207270623
173,False,174,4.144,2.174,0,0.6467089542434601,8.000247830114766,1349.0,448.81190675499846,4203528.44165803,1210.4796961558313,1.1915201605344097
174,False,175,1.072,2.345,0,0.6467089542434601,9.132527867181967,1471.0,384.6783912699157,69156.16414498669,146.31254883529118,1.246808299120604
175,False,176,3.412,1.02,0,0.6467089542434601,19.427635115218656,3075.0,192.27804791233123,28496.424727715137,15.199333213074164,1.2658764575712833
176,False,177,0.536,2.345,0,0.6467089542434601,11.825692876726167,3879.0,146.38365432586676,8821.345720373287,46.7812323989236,0.6117698045367571
177,False,178,1.608,0.55,0,0.6467089542434601,16.593408227787286,2497.0,219.93334087433558,33399.52610386883,72.26065683036434,1.3324111040410442
178,False,179,1.8760000000000001,0.8320000000000001,0,0.6467089542434601,8.83199597646776,1433.0,388.94971531644927,59790.42639044082,664.655986675873,1.2379264688510705
179,False,180,7.071999999999999,0.8320000000000001,0,0.6467089542434601,9.447925314713293,1769.0,349.28154533166395,327612.06004594977,66.73640161957987,1.072675843895033
180,False,181,1.072,3.029,0,0.6467089542434601,10.066069085379883,1720.0,328.7167928150297,47583.68628906012,127.93678482621971,1.1747257595896008
181,False,182,7.071999999999999,2.6870000000000003,0,0.6467089542434601,8.221682338469662,1408.0,455.1900821084724,30536381.40916477,1145.7991500068374,1.1730477931146028
182,True,183,2.412,0.926,0,0.6467089542434601,26.836643119412823,4000.0,146.03098524111377,16113.533879598905,33.92380369677178,1.3436523319964964
183,False,184,2.68,1.02,0,0.6467089542434601,14.591825610828902,2538.0,230.2179931730929,30559.82287584248,38.548018929869045,1.1527517755639274
184,True,185,0.536,0.926,0,0.6467089542434601,16.660236772940248,4000.0,139.9171435829064,8035.100545978125,20.648856024575966,0.8348574544167837
185,False,186,0.0,0.8320000000000001,0,0.6467089542434601,5.551089719526341,1525.0,352.0524529209629,60348.08439885867,69.3926516193348,0.7327700134229391
186,True,187,0.268,3.029,0,0.6467089542434601,14.568547614581533,4000.0,152.0211004097054,7541.561616537348,124.90766991117027,0.7302782254603033
187,False,188,0.804,0.926,0,0.6467089542434601,7.545534469159365,2161.0,246.7285185598101,32633.959154171705,101.10693120579263,0.70189574620611
188,True,189,2.412,1.114,0,0.6467089542434601,27.053607433507466,4000.0,146.23195812667382,14244.17715703902,19.720541137539648,1.354500005317561
189,False,190,8.536,0.644,0,0.6467089542434601,13.78902356190699,2409.0,255.56311289430423,62184.18569666258,73.49669986011445,1.1474498535070103
