,0,maxtime,distance,mean_speed,energy,energy_to_dist,corankle,corhip,corknee
0,value,19.999,23.4016,1.1701385069253463,6640.21,283.7502563927253,-0.09748043736379391,0.8592992464839789,0.9130259550792582
